feature_id,feature_family,calculation_window,timezone,earliest_availability_timestamp,causal,required_warmup,normalization_method,source_columns,missing_data_behavior
level_previous_rth_high_traded_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_high_swept,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_high_closed_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_high_rejected,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
previous_rth_low_price,previous_rth_levels,prior trading session 09:30-16:00 market time,America/New_York,prior session 16:00 ET,True,none,none,prior session_date; OHLC,null/unavailable without complete prior RTH
level_previous_rth_low_available,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_low_start_side,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_low_distance_from_or_high_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_low_distance_from_or_low_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_low_distance_from_or_mid_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_low_distance_from_or_high_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_low_distance_from_or_low_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_low_distance_from_or_mid_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_low_touched,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_low_traded_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_low_swept,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_low_closed_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_low_rejected,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
previous_rth_close_price,previous_rth_levels,prior trading session 09:30-16:00 market time,America/New_York,prior session 16:00 ET,True,none,none,prior session_date; OHLC,null/unavailable without complete prior RTH
level_previous_rth_close_available,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_close_start_side,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_close_distance_from_or_high_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_close_distance_from_or_low_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_close_distance_from_or_mid_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_close_distance_from_or_high_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_close_distance_from_or_low_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_close_distance_from_or_mid_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_close_touched,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_close_traded_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_close_swept,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_close_closed_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_previous_rth_close_rejected,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
overnight_high_price,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_overnight_high_available,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_overnight_high_start_side,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_overnight_high_distance_from_or_high_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_overnight_high_distance_from_or_low_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_overnight_high_distance_from_or_mid_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_overnight_high_distance_from_or_high_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_overnight_high_distance_from_or_low_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_overnight_high_distance_from_or_mid_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_overnight_high_touched,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_overnight_high_traded_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_overnight_high_swept,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_overnight_high_closed_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_overnight_high_rejected,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
overnight_low_price,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_overnight_low_available,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_overnight_low_start_side,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_overnight_low_distance_from_or_high_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_overnight_low_distance_from_or_low_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_overnight_low_distance_from_or_mid_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_overnight_low_distance_from_or_high_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_overnight_low_distance_from_or_low_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_overnight_low_distance_from_or_mid_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_overnight_low_touched,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_overnight_low_traded_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_overnight_low_swept,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_overnight_low_closed_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_overnight_low_rejected,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
asia_high_price,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_asia_high_available,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_asia_high_start_side,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_asia_high_distance_from_or_high_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_asia_high_distance_from_or_low_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_asia_high_distance_from_or_mid_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_asia_high_distance_from_or_high_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_asia_high_distance_from_or_low_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_asia_high_distance_from_or_mid_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_asia_high_touched,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_asia_high_traded_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_asia_high_swept,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_asia_high_closed_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_asia_high_rejected,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
asia_low_price,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_asia_low_available,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_asia_low_start_side,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_asia_low_distance_from_or_high_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_asia_low_distance_from_or_low_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_asia_low_distance_from_or_mid_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_asia_low_distance_from_or_high_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_asia_low_distance_from_or_low_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_asia_low_distance_from_or_mid_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_asia_low_touched,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_asia_low_traded_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_asia_low_swept,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_asia_low_closed_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_asia_low_rejected,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
london_high_price,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_high_available,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_high_start_side,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_high_distance_from_or_high_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_high_distance_from_or_low_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_high_distance_from_or_mid_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_high_distance_from_or_high_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_high_distance_from_or_low_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_high_distance_from_or_mid_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_high_touched,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_high_traded_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_high_swept,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_high_closed_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_high_rejected,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
london_low_price,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_low_available,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_low_start_side,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_low_distance_from_or_high_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_low_distance_from_or_low_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_low_distance_from_or_mid_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_low_distance_from_or_high_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_low_distance_from_or_low_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_low_distance_from_or_mid_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_low_touched,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_low_traded_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_low_swept,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_low_closed_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_low_rejected,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
ny_premarket_high_price,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_high_available,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_high_start_side,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_high_distance_from_or_high_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_high_distance_from_or_low_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_high_distance_from_or_mid_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_high_distance_from_or_high_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_high_distance_from_or_low_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_high_distance_from_or_mid_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_high_touched,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_high_traded_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_high_swept,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_high_closed_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_high_rejected,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
ny_premarket_low_price,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_low_available,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_low_start_side,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_low_distance_from_or_high_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_low_distance_from_or_low_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_low_distance_from_or_mid_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_low_distance_from_or_high_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_low_distance_from_or_low_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_low_distance_from_or_mid_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_low_touched,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_low_traded_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_low_swept,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_low_closed_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_low_rejected,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_available,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_start_side,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_distance_from_or_high_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_distance_from_or_low_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_distance_from_or_mid_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_distance_from_or_high_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_distance_from_or_low_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_distance_from_or_mid_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_touched,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_traded_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_swept,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_closed_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_rejected,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
prior_session_close_price,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_prior_session_close_available,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_prior_session_close_start_side,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_prior_session_close_distance_from_or_high_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_prior_session_close_distance_from_or_low_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_prior_session_close_distance_from_or_mid_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_prior_session_close_distance_from_or_high_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_prior_session_close_distance_from_or_low_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_prior_session_close_distance_from_or_mid_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_prior_session_close_touched,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_prior_session_close_traded_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_prior_session_close_swept,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_prior_session_close_closed_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_prior_session_close_rejected,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
or_to_asia_range_ratio,opening_range,09:30 market time through configured OR completion,America/New_York,configured OR completion,True,none,none,timestamp_et; open; high; low; close,null/unavailable unless every expected bar exists
or_to_london_range_ratio,opening_range,09:30 market time through configured OR completion,America/New_York,configured OR completion,True,none,none,timestamp_et; open; high; low; close,null/unavailable unless every expected bar exists
or_to_ny_premarket_range_ratio,opening_range,09:30 market time through configured OR completion,America/New_York,configured OR completion,True,none,none,timestamp_et; open; high; low; close,null/unavailable unless every expected bar exists
or_to_combined_preopen_range_ratio,opening_range,09:30 market time through configured OR completion,America/New_York,configured OR completion,True,none,none,timestamp_et; open; high; low; close,null/unavailable unless every expected bar exists
row_feature_complete,audit_identity,not applicable,America/New_York,row identity,True,none,none,derived identity,required
or_width_hist_20_sample_count,causal_historical_or_width,"20 prior completed sessions, same OR duration",America/New_York,OR completion,True,20 prior valid OR widths,none,or_width_points; prior session_date only,null/unavailable before full warm-up
or_width_hist_20_percentile,causal_historical_or_width,"20 prior completed sessions, same OR duration",America/New_York,OR completion,True,20 prior valid OR widths,none,or_width_points; prior session_date only,null/unavailable before full warm-up
or_width_hist_20_zscore,causal_historical_or_width,"20 prior completed sessions, same OR duration",America/New_York,OR completion,True,20 prior valid OR widths,none,or_width_points; prior session_date only,null/unavailable before full warm-up
or_width_hist_20_available,causal_historical_or_width,"20 prior completed sessions, same OR duration",America/New_York,OR completion,True,20 prior valid OR widths,none,or_width_points; prior session_date only,null/unavailable before full warm-up
or_width_hist_40_sample_count,causal_historical_or_width,"40 prior completed sessions, same OR duration",America/New_York,OR completion,True,40 prior valid OR widths,none,or_width_points; prior session_date only,null/unavailable before full warm-up
or_width_hist_40_percentile,causal_historical_or_width,"40 prior completed sessions, same OR duration",America/New_York,OR completion,True,40 prior valid OR widths,none,or_width_points; prior session_date only,null/unavailable before full warm-up
or_width_hist_40_zscore,causal_historical_or_width,"40 prior completed sessions, same OR duration",America/New_York,OR completion,True,40 prior valid OR widths,none,or_width_points; prior session_date only,null/unavailable before full warm-up
or_width_hist_40_available,causal_historical_or_width,"40 prior completed sessions, same OR duration",America/New_York,OR completion,True,40 prior valid OR widths,none,or_width_points; prior session_date only,null/unavailable before full warm-up
or_width_hist_60_sample_count,causal_historical_or_width,"60 prior completed sessions, same OR duration",America/New_York,OR completion,True,60 prior valid OR widths,none,or_width_points; prior session_date only,null/unavailable before full warm-up
